0.00000000000000000 1 0 0 -1 14 0 0 -0.19067977677905926 0.01667719112772908 32000001 
0.00000000000000000 1 1 1 -1 7 0 0 -0.19067977677905926 0.01667719112772908 32000001 
4.27562403507243172 2 0 1 3 13 0 0 -0.19067977677905926 0.01667719112772908 32000001 
3.88442669313921440 1 0 1 5 2 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.63551668300190212 0 0 1 13 24 0 0 -0.19067977677905926 0.01667719112772908 32000001 
3.56277746000500395 2 0 1 8 3 0 0 -0.19067977677905926 0.01667719112772908 32000001 
4.64681621924307819 1 1 0 11 25 0 0 -0.19067977677905926 0.01667719112772908 32000001 
1.46841804427668432 2 1 0 1 9 0 0 -0.19067977677905926 0.01667719112772908 32000001 
1.89479911384432187 1 0 1 14 5 0 0 -0.19067977677905926 0.01667719112772908 32000001 
1.89479911384432187 1 1 0 7 15 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.87344128458930825 1 1 0 25 16 0 0 -0.19067977677905926 0.01667719112772908 32000001 
4.27562403507243172 0 1 0 12 6 0 0 -0.19067977677905926 0.01667719112772908 32000001 
3.88442669313921440 1 1 0 15 11 0 0 -0.19067977677905926 0.01667719112772908 32000001 
4.64681621924307819 1 0 1 2 4 0 0 -0.19067977677905926 0.01667719112772908 32000001 
1.46841804427668432 0 0 1 0 8 0 0 -0.19067977677905926 0.01667719112772908 32000001 
3.56277746000500395 0 1 0 9 12 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.96862644187411195 0 1 0 10 22 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.02039536768192018 1 0 1 23 20 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.52734354930070015 1 1 0 21 28 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.52734354930070015 1 0 1 20 29 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.27532354587301100 2 0 1 17 19 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.27532354587301100 0 1 0 22 18 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.02039536768192018 1 1 0 16 21 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.96862644187411195 2 0 1 24 17 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.87344128458930825 1 0 1 4 23 0 0 -0.19067977677905926 0.01667719112772908 32000001 
5.63551668300190212 2 1 0 6 10 0 0 -0.19067977677905926 0.01667719112772908 32000001 
7.08959446835260287 1 1 0 28 -1 0 0 -0.19067977677905926 0.01667719112772908 32000001 
7.08959446835260287 1 0 1 29 -1 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.96110929453161642 0 1 0 18 26 0 0 -0.19067977677905926 0.01667719112772908 32000001 
6.96110929453161642 2 0 1 19 27 0 0 -0.19067977677905926 0.01667719112772908 32000001 
