197 632 171 
170 677 153 
175 653 172 
150 701 149 
137 646 217 
119 700 181 
195 672 133 
161 707 132 
137 724 139 
141 669 190 
154 671 175 
158 662 180 
223 662 115 
150 689 161 
176 703 121 
153 685 162 
136 700 164 
148 662 190 
149 679 172 
201 651 148 
199 675 126 
129 670 201 
171 665 164 
157 681 162 
106 740 154 
168 700 132 
173 644 183 
152 700 148 
142 689 169 
189 646 165 
105 717 178 
132 738 130 
159 676 165 
128 691 181 
199 615 186 
140 673 187 
150 693 157 
163 667 170 
202 671 127 
176 689 135 
211 618 171 
204 608 188 
157 658 185 
187 667 146 
175 651 174 
181 648 171 
183 642 175 
151 719 130 
140 690 170 
173 582 245 
151 703 146 
127 700 173 
128 697 175 
143 685 172 
135 648 217 
147 680 173 
196 657 147 
179 665 156 
171 693 136 
199 593 208 
162 695 143 
172 678 150 
183 663 154 
167 671 162 
145 720 135 
129 701 170 
180 631 189 
146 633 221 
177 642 181 
174 658 168 
136 696 168 
119 712 169 
172 639 189 
174 654 172 
129 691 180 
165 678 157 
208 603 189 
140 669 191 
175 665 160 
175 648 177 
178 659 163 
159 675 166 
89 782 129 
154 632 214 
175 677 148 
126 681 193 
151 675 174 
194 623 183 
170 708 122 
147 623 230 
194 649 157 
130 673 197 
202 653 145 
198 598 204 
180 727 93 
132 701 167 
155 700 145 
180 648 172 
157 708 135 
195 661 144 
163 641 196 
146 740 114 
130 684 186 
130 704 166 
198 672 130 
195 580 225 
145 750 105 
218 603 179 
141 709 150 
155 679 166 
177 666 157 
172 669 159 
188 652 160 
185 639 176 
152 655 193 
182 627 191 
116 708 176 
212 595 193 
152 735 113 
185 624 191 
168 632 200 
145 700 155 
212 619 169 
192 636 172 
209 624 167 
204 615 181 
204 618 178 
190 645 165 
169 688 143 
213 645 142 
163 683 154 
215 651 134 
194 650 156 
163 638 199 
144 642 214 
128 736 136 
173 603 224 
208 648 144 
160 641 199 
172 678 150 
147 725 128 
171 691 138 
177 651 172 
116 657 227 
120 728 152 
148 698 154 
149 703 148 
165 674 161 
217 632 151 
200 662 138 
202 634 164 
200 639 161 
181 632 187 
133 666 201 
185 682 133 
199 650 151 
204 646 150 
113 745 142 
142 645 213 
137 642 221 
202 651 147 
144 672 184 
145 689 166 
157 652 191 
149 665 186 
173 661 166 
115 714 171 
120 712 168 
119 727 154 
225 655 120 
202 604 194 
274 569 157 
163 714 123 
147 721 132 
134 647 219 
209 586 205 
154 649 197 
128 693 179 
133 639 228 
213 613 174 
180 689 131 
142 662 196 
206 623 171 
198 650 152 
134 722 144 
198 650 152 
144 654 202 
154 590 256 
124 657 219 
157 660 183 
179 678 143 
199 573 228 
188 644 168 
209 647 144 
216 639 145 
155 734 111 
133 703 164 
144 702 154 
86 706 208 
171 682 147 
183 576 241 
191 632 177 
134 638 228 
171 698 131 
142 655 203 
171 664 165 
199 659 142 
142 676 182 
201 608 191 
165 695 140 
159 667 174 
173 673 154 
185 621 194 
215 655 130 
150 698 152 
162 695 143 
160 682 158 
197 596 207 
159 640 201 
151 687 162 
137 667 196 
157 679 164 
174 626 200 
166 651 183 
218 614 168 
162 654 184 
122 679 199 
159 678 163 
165 658 177 
214 639 147 
148 714 138 
123 695 182 
193 623 184 
194 694 112 
109 676 215 
177 628 195 
178 703 119 
153 683 164 
196 616 188 
138 714 148 
202 638 160 
167 693 140 
169 715 116 
151 668 181 
137 663 200 
130 669 201 
149 625 226 
201 626 173 
169 654 177 
153 682 165 
193 585 222 
141 669 190 
146 687 167 
191 642 167 
173 665 162 
233 637 130 
164 684 152 
169 656 175 
216 624 160 
174 620 206 
150 671 179 
183 618 199 
193 624 183 
145 689 166 
132 714 154 
211 668 121 
112 706 182 
179 574 247 
237 620 143 
184 650 166 
188 657 155 
147 678 175 
109 751 140 
219 651 130 
199 664 137 
165 655 180 
192 639 169 
134 647 219 
191 641 168 
229 688 83 
151 685 164 
170 658 172 
133 710 157 
135 687 178 
174 617 209 
194 678 128 
200 580 220 
169 686 145 
203 664 133 
129 736 135 
148 650 202 
145 714 141 
202 632 166 
172 615 213 
183 648 169 
152 629 219 
191 630 179 
188 675 137 
136 713 151 
183 631 186 
113 689 198 
166 703 131 
146 661 193 
140 667 193 
259 613 128 
163 660 177 
183 657 160 
145 654 201 
173 693 134 
84 775 141 
155 688 157 
124 688 188 
181 678 141 
177 639 184 
133 711 156 
223 643 134 
213 640 147 
157 681 162 
139 706 155 
205 624 171 
213 662 125 
154 657 189 
137 646 217 
178 654 168 
167 722 111 
152 685 163 
198 666 136 
104 638 258 
125 707 168 
170 669 161 
181 689 130 
163 585 252 
183 654 163 
181 659 160 
195 645 160 
138 702 160 
176 662 162 
223 609 168 
126 707 167 
153 688 159 
150 686 164 
171 626 203 
192 669 139 
210 623 167 
129 672 199 
149 631 220 
186 631 183 
187 633 180 
112 705 183 
148 675 177 
153 701 146 
248 615 137 
185 648 167 
141 682 177 
157 668 175 
140 705 155 
182 642 176 
159 702 139 
146 638 216 
167 705 128 
113 716 171 
131 696 173 
118 724 158 
168 682 150 
139 718 143 
192 644 164 
174 641 185 
183 676 141 
154 653 193 
215 683 102 
208 629 163 
177 691 132 
106 710 184 
165 662 173 
122 678 200 
167 669 164 
153 693 154 
147 664 189 
153 694 153 
173 672 155 
174 642 184 
161 684 155 
169 695 136 
148 676 176 
158 651 191 
172 687 141 
200 636 164 
157 636 207 
165 641 194 
250 622 128 
238 594 168 
179 644 177 
165 666 169 
150 652 198 
218 619 163 
183 630 187 
223 626 151 
182 673 145 
171 661 168 
202 681 117 
173 657 170 
152 649 199 
163 696 141 
148 679 173 
179 656 165 
206 664 130 
162 687 151 
128 648 224 
177 610 213 
166 660 174 
192 641 167 
165 672 163 
216 646 138 
152 696 152 
148 625 227 
162 679 159 
213 605 182 
154 686 160 
147 641 212 
188 664 148 
201 654 145 
143 673 184 
181 647 172 
163 708 129 
151 689 160 
122 731 147 
204 662 134 
189 652 159 
137 660 203 
232 629 139 
193 674 133 
175 688 137 
158 670 172 
148 729 123 
162 644 194 
201 612 187 
150 708 142 
129 693 178 
212 632 156 
185 660 155 
105 657 238 
146 691 163 
161 674 165 
231 668 101 
185 635 180 
197 609 194 
159 655 186 
108 728 164 
117 736 147 
156 692 152 
154 694 152 
148 658 194 
154 691 155 
192 628 180 
176 670 154 
177 698 125 
151 670 179 
179 607 214 
178 658 164 
169 643 188 
145 658 197 
174 674 152 
151 691 158 
154 644 202 
171 676 153 
152 706 142 
195 656 149 
183 627 190 
177 652 171 
170 658 172 
164 678 158 
187 657 156 
111 707 182 
144 708 148 
148 714 138 
134 720 146 
117 688 195 
170 663 167 
134 636 230 
184 661 155 
174 635 191 
181 629 190 
163 615 222 
189 599 212 
183 647 170 
145 670 185 
163 604 233 
185 674 141 
104 660 236 
131 667 202 
189 668 143 
135 677 188 
192 634 174 
159 684 157 
137 671 192 
141 626 233 
134 734 132 
212 638 150 
142 655 203 
186 690 124 
203 621 176 
121 693 186 
149 708 143 
168 595 237 
166 646 188 
161 740 99 
163 695 142 
204 629 167 
176 708 116 
151 679 170 
146 697 157 
158 679 163 
156 690 154 
140 701 159 
171 666 163 
160 681 159 
173 603 224 
222 655 123 
157 643 200 
124 694 182 
192 667 141 
172 620 208 
158 680 162 
115 744 141 
143 712 145 
193 669 138 
161 689 150 
98 709 193 
185 623 192 
142 717 141 
123 698 179 
168 666 166 
240 590 170 
140 735 125 
123 732 145 
129 615 256 
158 683 159 
132 684 184 
166 707 127 
147 699 154 
152 662 186 
188 664 148 
121 698 181 
181 679 140 
160 639 201 
176 662 162 
160 678 162 
143 650 207 
99 694 207 
141 691 168 
216 661 123 
152 669 179 
142 755 103 
199 623 178 
167 678 155 
181 681 138 
165 672 163 
151 742 107 
95 676 229 
144 642 214 
167 666 167 
206 677 117 
208 660 132 
188 648 164 
101 729 170 
152 665 183 
178 683 139 
185 711 104 
170 657 173 
206 638 156 
188 670 142 
189 670 141 
172 687 141 
161 629 210 
175 623 202 
180 702 118 
176 654 170 
158 674 168 
204 619 177 
176 644 180 
172 631 197 
215 631 154 
135 684 181 
191 618 191 
144 667 189 
164 704 132 
168 672 160 
95 731 174 
171 696 133 
201 622 177 
94 743 163 
146 716 138 
185 674 141 
168 694 138 
181 687 132 
250 595 155 
185 704 111 
145 671 184 
152 622 226 
153 705 142 
196 613 191 
189 642 169 
160 616 224 
131 699 170 
