194 422 226 
137 203 82 
144 340 116 
94 263 125 
127 206 65 
88 189 123 
144 334 152 
154 360 214 
236 317 255 
196 315 213 
101 223 106 
101 294 177 
170 292 160 
198 237 131 
146 279 113 
138 316 104 
142 271 147 
61 207 114 
222 327 183 
131 270 75 
137 252 141 
59 225 92 
87 209 118 
110 253 167 
176 340 134 
91 158 145 
138 290 164 
142 269 111 
160 265 147 
119 258 95 
141 307 134 
139 232 107 
199 277 138 
102 277 107 
59 267 120 
53 232 71 
150 274 146 
111 263 166 
151 280 205 
233 333 126 
124 259 181 
185 263 60 
142 239 141 
97 247 66 
87 293 86 
88 243 123 
188 295 163 
88 243 105 
198 207 71 
78 239 181 
215 284 191 
165 350 303 
126 237 103 
172 221 79 
129 306 147 
139 326 185 
120 200 136 
112 283 151 
137 246 109 
123 252 71 
136 223 143 
120 225 135 
181 361 232 
161 417 204 
160 325 163 
96 270 78 
95 240 107 
191 296 129 
161 276 185 
189 305 150 
77 233 124 
96 292 160 
151 370 257 
116 208 130 
112 193 59 
172 275 159 
141 291 132 
152 222 294 
87 188 119 
147 262 133 
144 290 164 
221 375 118 
168 294 100 
99 273 90 
132 311 91 
165 307 78 
99 214 83 
69 316 129 
151 248 81 
139 219 226 
207 267 134 
131 289 186 
122 221 113 
111 295 138 
171 216 107 
113 353 146 
120 284 190 
80 348 192 
92 187 93 
94 229 131 
149 252 103 
202 282 148 
165 280 155 
113 300 167 
69 135 128 
164 342 130 
134 282 72 
131 244 87 
127 348 125 
167 186 51 
101 247 96 
62 278 32 
151 360 181 
107 263 176 
157 171 92 
88 214 106 
161 261 122 
117 238 207 
254 323 195 
152 257 121 
113 343 172 
170 292 218 
94 220 126 
136 297 111 
89 210 147 
43 138 95 
109 260 169 
89 209 104 
93 225 124 
74 157 53 
141 319 168 
82 313 73 
131 284 157 
165 251 114 
139 257 156 
99 283 180 
103 285 138 
180 376 148 
190 293 105 
190 298 144 
151 239 122 
172 281 109 
106 153 109 
142 234 144 
229 350 297 
191 254 85 
118 271 95 
67 281 130 
110 289 179 
84 274 128 
116 313 205 
148 308 138 
47 230 173 
115 212 99 
122 265 97 
126 291 95 
77 170 121 
147 243 164 
135 352 179 
194 330 198 
123 273 76 
111 269 128 
141 306 141 
141 219 130 
154 270 130 
170 329 225 
124 323 93 
102 228 152 
64 284 124 
92 247 107 
142 216 154 
129 254 161 
132 181 109 
103 291 150 
195 298 97 
88 272 104 
160 254 126 
117 244 121 
160 285 159 
73 206 119 
66 222 122 
144 231 171 
107 272 113 
249 365 166 
75 242 123 
115 319 196 
78 230 94 
109 217 128 
112 208 134 
199 356 189 
94 281 165 
211 321 196 
94 271 57 
35 227 98 
73 340 223 
105 355 146 
210 291 145 
155 289 126 
120 187 157 
255 378 197 
99 253 104 
162 193 99 
169 441 372 
119 291 162 
126 273 157 
119 199 146 
69 183 74 
91 175 70 
189 316 223 
139 183 62 
147 307 224 
116 253 103 
66 152 50 
70 204 70 
155 226 97 
140 281 103 
114 187 61 
163 249 54 
108 201 71 
137 271 112 
123 282 157 
169 323 128 
64 209 67 
231 323 142 
146 228 108 
93 284 131 
143 288 121 
154 278 164 
144 288 168 
134 427 201 
159 261 192 
94 235 113 
149 389 188 
210 282 112 
91 266 105 
147 298 87 
162 169 37 
136 261 131 
92 303 181 
143 198 81 
151 290 113 
139 277 168 
126 229 95 
48 213 41 
221 272 129 
198 219 139 
101 291 118 
75 242 161 
57 280 137 
153 299 84 
137 202 145 
115 259 158 
192 275 131 
165 297 184 
176 292 160 
223 329 122 
126 291 149 
136 274 152 
54 231 59 
100 292 130 
75 254 161 
173 336 199 
77 275 134 
145 270 75 
115 271 142 
81 277 94 
127 253 112 
207 281 124 
247 325 158 
66 235 113 
100 293 111 
157 310 243 
99 284 173 
80 295 191 
184 349 175 
67 195 98 
100 185 95 
172 240 116 
161 286 207 
96 195 59 
164 297 83 
140 260 122 
112 209 151 
53 152 87 
184 303 143 
100 320 86 
127 254 101 
130 294 140 
140 259 129 
162 243 83 
81 251 140 
224 364 196 
90 303 93 
106 219 111 
134 249 103 
105 225 90 
115 260 99 
187 347 170 
126 204 144 
151 283 118 
229 314 227 
139 236 145 
157 294 85 
171 325 118 
73 160 73 
179 354 231 
109 289 42 
132 303 95 
161 185 142 
158 232 148 
116 270 114 
107 204 105 
105 286 109 
161 289 102 
138 288 130 
147 370 165 
77 294 111 
105 287 170 
