0 992 8 
1 998 1 
35 950 15 
3 996 1 
0 1000 0 
1 995 4 
0 993 7 
4 987 9 
3 995 2 
0 998 2 
7 990 3 
15 981 4 
1 999 0 
4 996 0 
16 982 2 
3 997 0 
0 1000 0 
4 996 0 
6 988 6 
15 977 8 
2 977 21 
13 987 0 
3 997 0 
1 998 1 
1 985 14 
0 993 7 
1 995 4 
1 992 7 
0 996 4 
9 991 0 
6 987 7 
0 997 3 
0 998 2 
11 989 0 
2 988 10 
7 993 0 
1 997 2 
10 989 1 
0 975 25 
3 997 0 
3 997 0 
15 985 0 
8 992 0 
2 998 0 
0 1000 0 
2 998 0 
1 999 0 
0 996 4 
10 990 0 
2 997 1 
1 999 0 
7 993 0 
0 994 6 
0 990 10 
9 991 0 
1 999 0 
0 1000 0 
5 994 1 
0 996 4 
0 996 4 
0 996 4 
0 1000 0 
16 972 12 
13 987 0 
9 979 12 
0 1000 0 
4 996 0 
4 994 2 
10 990 0 
3 995 2 
0 997 3 
4 996 0 
1 995 4 
3 997 0 
0 1000 0 
0 992 8 
0 1000 0 
0 996 4 
0 1000 0 
11 987 2 
0 1000 0 
0 1000 0 
2 996 2 
0 1000 0 
0 996 4 
2 998 0 
2 998 0 
12 988 0 
4 996 0 
2 994 4 
3 994 3 
3 997 0 
0 998 2 
0 997 3 
0 998 2 
0 1000 0 
0 1000 0 
0 1000 0 
0 994 6 
0 996 4 
0 1000 0 
1 983 16 
1 999 0 
0 997 3 
4 990 6 
8 982 10 
0 991 9 
6 994 0 
3 978 19 
0 1000 0 
0 999 1 
1 999 0 
18 981 1 
1 977 22 
5 985 10 
2 998 0 
0 987 13 
3 997 0 
4 971 25 
0 1000 0 
0 997 3 
3 988 9 
0 1000 0 
4 996 0 
0 972 28 
0 984 16 
0 988 12 
0 998 2 
0 999 1 
3 995 2 
0 998 2 
0 996 4 
0 1000 0 
0 1000 0 
6 990 4 
0 1000 0 
0 991 9 
0 1000 0 
0 1000 0 
3 979 18 
37 963 0 
0 993 7 
2 993 5 
0 1000 0 
1 984 15 
0 993 7 
7 993 0 
1 999 0 
3 993 4 
1 995 4 
0 999 1 
3 997 0 
0 1000 0 
15 985 0 
0 999 1 
0 993 7 
2 991 7 
0 1000 0 
15 985 0 
4 979 17 
1 999 0 
0 998 2 
1 983 16 
0 986 14 
0 1000 0 
1 996 3 
3 988 9 
2 990 8 
20 980 0 
0 1000 0 
10 988 2 
12 975 13 
2 998 0 
3 996 1 
9 991 0 
4 992 4 
1 999 0 
0 996 4 
4 988 8 
3 996 1 
2 994 4 
2 998 0 
23 974 3 
0 990 10 
3 996 1 
0 1000 0 
23 970 7 
8 992 0 
3 997 0 
8 990 2 
19 981 0 
8 992 0 
0 1000 0 
0 1000 0 
6 994 0 
0 999 1 
0 990 10 
0 1000 0 
0 995 5 
0 990 10 
1 998 1 
1 998 1 
0 1000 0 
0 998 2 
12 988 0 
0 1000 0 
0 997 3 
4 994 2 
0 1000 0 
3 996 1 
19 981 0 
10 989 1 
7 993 0 
0 997 3 
0 998 2 
0 985 15 
1 990 9 
0 1000 0 
3 997 0 
0 999 1 
0 993 7 
0 998 2 
2 990 8 
0 1000 0 
5 985 10 
0 1000 0 
0 987 13 
0 999 1 
3 990 7 
0 999 1 
2 997 1 
19 981 0 
1 994 5 
1 984 15 
0 997 3 
0 1000 0 
19 975 6 
0 997 3 
1 996 3 
11 989 0 
0 1000 0 
0 996 4 
0 995 5 
0 1000 0 
8 987 5 
0 997 3 
0 999 1 
13 987 0 
2 985 13 
4 996 0 
4 991 5 
0 997 3 
30 970 0 
0 997 3 
10 990 0 
5 995 0 
2 982 16 
18 982 0 
15 985 0 
1 999 0 
17 979 4 
0 999 1 
0 999 1 
6 990 4 
3 997 0 
1 994 5 
6 992 2 
11 969 20 
0 998 2 
7 991 2 
1 999 0 
0 995 5 
0 999 1 
11 984 5 
2 998 0 
0 1000 0 
0 983 17 
10 990 0 
0 996 4 
0 994 6 
3 995 2 
19 981 0 
21 979 0 
4 980 16 
0 998 2 
0 994 6 
2 989 9 
10 978 12 
3 997 0 
0 1000 0 
12 981 7 
6 990 4 
18 981 1 
5 995 0 
3 997 0 
0 1000 0 
0 1000 0 
5 995 0 
0 998 2 
16 981 3 
0 999 1 
2 981 17 
7 993 0 
1 998 1 
2 994 4 
6 969 25 
7 993 0 
0 988 12 
2 994 4 
0 999 1 
14 982 4 
1 999 0 
2 989 9 
0 1000 0 
12 988 0 
22 976 2 
0 1000 0 
11 989 0 
0 984 16 
0 991 9 
2 997 1 
2 998 0 
10 977 13 
0 1000 0 
0 989 11 
4 991 5 
6 994 0 
10 990 0 
6 986 8 
0 1000 0 
0 1000 0 
7 989 4 
1 999 0 
2 997 1 
0 998 2 
5 995 0 
16 983 1 
3 997 0 
0 999 1 
0 986 14 
2 997 1 
13 973 14 
0 1000 0 
0 1000 0 
0 1000 0 
0 973 27 
2 987 11 
1 995 4 
5 991 4 
11 989 0 
1 999 0 
0 991 9 
5 995 0 
12 988 0 
21 974 5 
11 983 6 
0 982 18 
8 978 14 
0 1000 0 
13 986 1 
0 999 1 
5 973 22 
15 984 1 
0 1000 0 
11 988 1 
11 978 11 
2 997 1 
0 1000 0 
15 976 9 
0 991 9 
5 995 0 
12 977 11 
0 1000 0 
0 999 1 
2 993 5 
1 993 6 
0 1000 0 
0 990 10 
6 993 1 
0 995 5 
25 969 6 
0 999 1 
0 996 4 
0 994 6 
12 988 0 
1 991 8 
0 1000 0 
0 997 3 
1 999 0 
3 990 7 
0 998 2 
17 983 0 
0 998 2 
12 986 2 
3 992 5 
0 984 16 
10 990 0 
9 984 7 
0 1000 0 
11 989 0 
3 997 0 
