1487 2266 1367 
1409 2649 1304 
1439 2869 1294 
1502 2954 1684 
1333 2762 1197 
1101 2515 1320 
1316 2770 1410 
1070 2567 1301 
1235 2603 1268 
1302 2356 1480 
1261 2568 1477 
1348 2655 1343 
1263 2600 1131 
1316 2598 1476 
1360 2709 1417 
1134 2524 1062 
1382 2790 1422 
1392 2516 1388 
1099 2333 1152 
1603 2820 1479 
1332 2950 1330 
1357 2543 1316 
1423 2542 1345 
1277 2731 1380 
1275 2715 1216 
1518 2919 1325 
1283 2462 1311 
1382 2714 1550 
1361 2967 1376 
1157 2558 1393 
1475 2759 1496 
1415 2488 1427 
1279 2696 1473 
1151 2362 1299 
1176 2507 1341 
1489 2771 1478 
1523 2755 1588 
1313 2678 1485 
1503 2924 1515 
1241 2730 1425 
1087 2822 1477 
1384 2898 1450 
1175 2526 1207 
1272 2592 1262 
1354 2677 1583 
1266 2526 1282 
1395 2634 1243 
1468 2802 1466 
1175 2757 1294 
1107 2258 1203 
1082 2463 1027 
1487 2973 1370 
1130 2574 1392 
1212 2695 1335 
1262 2559 1301 
1284 2412 1346 
1336 2540 1304 
1233 2462 1267 
1319 2704 1395 
1568 2493 1523 
1266 2838 1296 
1145 2524 1303 
1624 2917 1631 
1317 2432 1135 
1584 2362 1236 
1485 3001 1426 
1426 2659 1285 
1245 2474 1223 
1341 2576 1323 
1300 2800 1552 
1406 2633 1459 
1289 2422 1241 
1267 2603 1362 
1421 2894 1423 
1277 2665 1240 
1239 2628 1197 
1397 2634 1401 
1709 2742 1361 
1205 2481 1258 
1332 2456 1034 
1477 2765 1448 
1092 2854 1218 
1455 2826 1131 
1477 2666 1325 
1432 2671 1353 
1538 2583 1183 
1456 2806 1480 
1414 2547 1277 
1572 2723 1183 
1382 2832 1290 
1292 2466 1304 
1594 2903 1677 
1401 3027 1502 
1483 2684 1427 
1409 2688 1279 
1539 2798 1687 
1184 2604 1390 
1502 2953 1127 
1049 2607 1242 
1488 2692 1626 
1057 2625 1388 
1251 2402 1167 
1215 2411 1500 
1414 2734 1292 
1287 2412 1305 
1488 2863 1667 
1482 2554 1264 
1260 2668 1306 
1466 2697 1289 
1233 2716 1301 
1301 2667 1284 
1371 2715 1490 
1312 2675 1295 
1643 2699 1156 
1243 2727 1208 
1353 2654 1315 
1287 2401 1228 
1531 2828 1295 
1198 2873 1271 
1348 2544 1140 
1059 2582 1405 
1373 2644 1145 
1271 2490 1213 
1142 2581 1193 
1415 2612 1165 
1317 2472 1213 
1379 2831 1598 
1302 2713 1341 
1197 2561 1316 
1711 2866 1297 
1326 2841 1439 
1223 2673 1578 
1266 2440 1086 
1308 2745 1193 
1260 2539 1201 
1652 2844 1294 
1118 2543 1385 
1234 2521 1091 
1497 2757 1292 
1409 2528 1169 
1214 2325 1467 
1183 2569 1360 
1533 2778 1443 
1519 2783 1572 
1330 2972 1522 
1318 2448 1328 
1506 2862 1436 
1350 2921 1595 
1223 2845 1348 
1339 2795 1262 
1119 2331 1320 
1478 2584 1248 
1406 2454 1188 
933 2423 1206 
1231 2785 1450 
1139 2287 1224 
1448 2595 1443 
1031 2499 1472 
1197 2523 1290 
1347 2898 1447 
1446 2632 1276 
1482 2735 1277 
1331 2864 1425 
1303 2579 1382 
1429 2686 1531 
1331 2847 1380 
1285 2747 1122 
1403 2853 1418 
1537 2961 1288 
1113 2779 1306 
1319 2727 1252 
987 2547 1200 
1187 2440 1005 
1133 2524 1085 
1549 2883 1524 
1577 2920 1457 
1161 2393 1046 
1275 2763 1458 
1554 2635 1393 
1399 2546 1289 
1227 2584 1179 
1080 2629 1415 
1243 2456 1087 
1156 2495 1209 
1433 2776 1419 
1146 2431 1187 
1265 2340 1281 
1239 2728 1235 
1116 2583 1277 
1425 2885 1372 
1238 2722 1304 
1247 2820 1229 
1402 2680 1402 
1231 2652 1481 
1333 2902 1377 
1414 2628 1274 
1504 2728 1408 
1332 2512 1504 
1687 2833 1386 
1313 2467 1272 
1453 2535 1286 
1363 2726 1409 
1164 2552 1320 
1640 2562 1252 
1222 2464 1304 
1543 2547 1162 
1284 2614 1288 
1361 2630 1215 
1503 2624 1251 
1406 2535 1261 
1482 2761 1499 
1368 2477 1513 
1241 2553 1192 
1412 2467 1347 
1187 2630 1099 
1296 2452 1272 
1243 2590 1185 
1410 2698 1506 
1194 2539 1269 
1417 2641 1234 
1455 2930 1523 
1458 2692 1366 
1178 2592 1178 
1217 2572 1445 
1404 2612 1182 
1554 2669 1313 
1252 2509 1269 
1308 2688 1382 
1573 2708 1217 
1453 2681 1320 
1329 2564 1325 
1183 2552 1253 
1064 2614 1150 
1536 2777 1381 
1358 2901 1387 
1191 2498 1159 
1480 2807 1377 
1266 2655 1245 
1504 2856 1428 
1148 2371 1043 
1206 2476 1080 
992 2482 1290 
1204 2680 1224 
1482 2684 1574 
1457 2802 1487 
1410 2954 1332 
1215 2661 1402 
1539 2701 1310 
1484 2584 1144 
1230 2716 1632 
1389 2896 1475 
1533 2844 1491 
1341 2420 995 
1585 2886 1621 
1600 2591 1299 
1255 2594 1433 
1172 2850 1322 
1252 2789 1237 
1364 2586 1160 
1086 2414 1208 
1347 2563 1496 
1185 2925 1240 
1534 2729 1361 
1298 2723 1385 
1375 2772 1285 
1250 2554 1438 
1443 2644 1353 
1673 2757 1438 
1297 2387 1344 
1012 2456 1290 
1374 2684 1344 
1468 2793 1405 
1323 2373 1328 
1391 2801 1482 
1242 2882 1206 
1414 2436 1348 
1427 2604 1195 
1369 2523 1470 
1322 2605 1401 
1172 2519 1277 
1349 2378 1099 
1253 2909 1528 
1206 2588 1236 
1401 2561 1278 
1402 2724 1314 
986 2292 1240 
1215 2661 1270 
1114 2234 1428 
1423 2701 1234 
1222 2523 1317 
1463 2614 1375 
1406 2754 1406 
1392 2568 1396 
1695 3028 1531 
1131 2519 1324 
1260 2592 1402 
1357 2583 1180 
1016 2377 1321 
1343 2719 1506 
1563 2952 1529 
1323 2692 1411 
1307 2554 1293 
1434 2572 1304 
1383 2528 1395 
1335 2446 1331 
1398 2824 1466 
1558 2552 1318 
1239 2601 1372 
1605 2958 1587 
1436 2766 1248 
1523 2917 1534 
1276 2696 1274 
1283 2311 1262 
1169 2341 1218 
1147 2636 957 
1062 2637 1167 
1530 2609 1295 
1485 2887 1288 
1229 2565 1204 
1487 2788 1321 
1314 2628 1432 
1411 2784 1351 
1169 2674 1011 
1306 2914 1514 
1275 2592 1339 
1414 2677 1513 
1224 2345 1071 
1372 2612 1394 
1296 2646 1380 
1147 2347 1244 
1346 2706 1476 
1528 2870 1356 
1395 2990 1439 
1237 2503 1282 
1368 2678 1072 
1347 2486 1193 
1021 2471 1218 
1436 2395 1351 
1213 2754 1171 
1422 2778 1246 
1410 2857 1169 
1576 2390 1370 
1324 2798 1382 
1342 2668 1288 
1222 2521 1543 
1338 2445 1137 
1317 2801 1418 
1287 2738 1181 
1287 2627 1224 
1287 2579 1278 
1451 2737 1406 
1297 2946 1213 
1316 2554 1322 
1113 2440 1369 
1485 2566 1377 
1391 2960 1351 
1030 2197 1141 
1112 2631 1321 
1288 2759 1349 
1263 2289 1188 
1199 2779 1352 
1148 2683 1207 
1331 2486 1319 
1436 2735 1359 
1344 2545 1273 
1519 3126 1505 
1281 2746 1151 
1033 2349 1270 
1382 2628 1444 
1295 2803 1218 
1571 2828 1325 
1329 2783 1202 
1675 2902 1549 
1182 2661 1281 
1445 2750 1461 
1440 2894 1394 
1361 2579 1196 
1205 2523 1556 
1438 2772 1382 
1474 2588 1234 
1550 2853 1303 
1496 2994 1322 
1177 2321 1172 
1315 2327 1284 
1402 2880 1050 
1297 2752 1359 
1212 2585 1319 
1591 2694 1553 
1642 2830 1534 
1458 2668 1574 
1355 2523 1374 
1140 2360 1148 
1408 2553 1267 
947 2316 1437 
1338 2631 1101 
1167 2612 1189 
1247 2955 1464 
1487 2706 1159 
1277 2584 1315 
1044 2639 1393 
1240 2749 1345 
1414 2330 1198 
1471 3002 1183 
1130 2523 1117 
1547 2695 1634 
1385 3146 1233 
1359 2836 1489 
1512 2707 1473 
1232 2651 1373 
1687 2659 1540 
1495 2717 1224 
1263 2688 1657 
1205 2565 1142 
1486 2732 1176 
1470 2627 1195 
1584 2831 1507 
1290 2663 1233 
1419 2917 1426 
1330 2678 1476 
1320 2522 1176 
1251 2855 1366 
1494 2819 1457 
1386 2713 1327 
1188 2756 1480 
1503 3046 1577 
1467 2880 1547 
1116 2419 1071 
1349 2809 1332 
1385 2464 1283 
1382 2738 1414 
1260 2507 1437 
1384 2618 1514 
1254 2720 1308 
1293 2676 1473 
1285 2737 1354 
1254 2544 1132 
1170 2633 1425 
1183 2774 1541 
1413 2552 1301 
1371 2773 1562 
1544 2867 1289 
1371 2867 1408 
1248 2368 1166 
1355 2853 1498 
1336 2769 1557 
1028 2424 1086 
1244 2426 1086 
1411 2679 1218 
1368 2812 1300 
1314 2709 1491 
1215 2563 1450 
1235 2568 1439 
1280 2687 1443 
1424 2481 1381 
1132 2551 1107 
1349 2725 1642 
1284 2875 1461 
1159 2871 1400 
1138 2337 1045 
1595 2559 1246 
1321 2469 1418 
1361 2588 1389 
1311 2823 1396 
1174 2276 1080 
1256 2680 1228 
1337 2657 1288 
1443 2423 1128 
1144 2354 1194 
1256 2613 1427 
1300 2711 1441 
1313 2467 1218 
1362 2508 1118 
1225 2695 1254 
1199 2734 1373 
1511 2739 1308 
1559 2777 1552 
1585 2915 1554 
1454 2700 1100 
1263 2740 1209 
1322 2647 1305 
1353 2758 1561 
1297 2570 1425 
1342 2668 1306 
1460 2848 1034 
1613 2805 1468 
1019 2413 1412 
1391 2765 1320 
1207 2601 1194 
1187 2569 1348 
1347 2549 1444 
1361 2546 1425 
1438 2754 1422 
1317 2653 1208 
1547 2930 1465 
1400 2729 1539 
1322 2681 1279 
1302 2519 1143 
1376 2614 1164 
1469 2573 1164 
1367 2797 1340 
1385 2790 1339 
1134 2740 1052 
1235 2573 1194 
1303 2502 1181 
1333 2773 1504 
1340 3036 1478 
1188 2704 1402 
