0.00000000000000000 1 0 0 -1 61 0 0 0.00000000000000000 1 0 0 -1 13 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.00000000000000000 1 1 1 -1 62 0 0 0.00000000000000000 1 1 1 -1 58 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.08047906191465515 2 1 0 15 38 0 0 7.43514640169792695 2 0 1 21 28 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.08047906191465515 0 0 1 10 16 0 0 5.03652321481300813 0 1 0 24 40 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.78894359537011827 1 0 1 23 5 0 0 6.87863546783500901 0 0 1 23 21 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.83759752277912281 2 0 1 4 40 0 0 3.80676118358497106 1 1 0 7 57 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.75064177483201089 1 0 1 43 42 0 0 3.31237042973661922 1 1 0 45 7 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.30443078451706373 1 0 1 34 23 0 0 3.76811987798849701 0 1 0 6 5 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.31483137460473198 1 0 1 22 48 0 0 3.80676118358497106 1 0 1 47 60 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.08997737219597379 2 1 0 13 58 0 0 2.68301651406083508 0 1 0 14 32 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.76955818574767476 1 0 1 20 3 0 0 2.68301651406083508 2 0 1 43 44 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.78894359537011827 1 1 0 37 44 0 0 7.74176995723730244 2 1 0 16 29 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.78683420943002425 0 0 1 21 65 0 0 2.23634293962760289 2 1 0 25 14 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.83172391177904359 1 1 0 39 9 0 0 1.23736649239946606 0 0 1 0 39 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.22489269576714310 2 1 0 38 36 0 0 2.28477676779567718 1 1 0 12 9 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.76955818574767476 1 1 0 26 2 0 0 1.83041311724860423 2 0 1 39 42 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.18494510679665810 1 0 1 3 34 0 0 7.66854915290616646 1 1 0 20 11 1 1 -2.00806145897617805 0.03265076672015325 32000001 
3.09674587321079953 0 0 1 40 31 0 0 6.83795344161018193 1 1 0 31 18 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.34542394252227382 0 0 1 33 21 0 0 6.87863546783500901 2 1 0 17 30 1 1 -2.00806145897617805 0.03265076672015325 32000001 
3.09674587321079953 2 1 0 45 47 0 0 5.26213117508823114 2 0 1 38 22 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.70271595504929873 2 0 1 60 10 0 0 7.43514640169792695 0 1 0 30 16 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.64216890629509926 1 0 1 18 12 0 0 7.08285371596524804 1 0 1 4 2 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.19214783819777015 2 0 1 51 8 0 0 5.33740059553380153 1 0 1 19 37 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.66716815622484793 2 0 1 7 4 0 0 6.83795344161018193 1 0 1 52 4 1 1 -2.00806145897617805 0.03265076672015325 32000001 
3.74844141488733662 2 0 1 31 41 0 0 4.99086234845842203 1 1 0 57 3 1 1 -2.00806145897617805 0.03265076672015325 32000001 
3.74844141488733662 0 1 0 47 50 0 0 1.94632882154861320 1 1 0 35 12 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.70271595504929873 0 1 0 63 15 0 0 4.94308301036492104 0 0 1 60 56 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.40820550335060801 1 1 0 53 35 0 0 2.23634293962760289 0 0 1 42 43 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.78683420943002425 2 1 0 30 64 0 0 7.66854915290616646 1 0 1 2 51 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.19214783819777015 0 1 0 56 59 0 0 7.78233997161365654 1 1 0 11 33 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.64216890629509926 1 1 0 55 28 0 0 7.08285371596524804 1 1 0 18 20 1 1 -2.00806145897617805 0.03265076672015325 32000001 
3.47442435383270665 1 0 1 17 24 0 0 6.09277775249613729 0 1 0 53 17 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.83172391177904359 1 0 1 42 57 0 0 2.95054859938827141 1 1 0 9 45 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.16033410901369027 1 0 1 57 18 0 0 7.81297747646284968 2 1 0 29 -1 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.22489269576714310 0 0 1 16 7 0 0 5.34704204237474379 0 1 0 55 53 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.51257596122251847 0 1 0 27 46 0 0 1.83041311724860423 0 1 0 50 25 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.30443078451706373 1 1 0 14 37 0 0 7.81297747646284968 0 0 1 59 -1 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.66716815622484793 0 1 0 36 11 0 0 5.34704204237474379 2 0 1 22 54 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.18494510679665810 1 1 0 2 14 0 0 5.25556990080260977 1 0 1 48 19 1 1 -2.00806145897617805 0.03265076672015325 32000001 
