0.00000000000000000 1 0 0 -1 65 0 0 0.00000000000000000 1 0 0 -1 30 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.00000000000000000 1 1 1 -1 7 0 0 0.00000000000000000 1 1 1 -1 29 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.69384491369580870 1 1 0 28 74 0 0 2.52307175986289201 1 1 0 35 24 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.31857499318666882 0 0 1 67 35 0 0 0.79609097053328437 1 1 0 4 34 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.60439892794503525 1 0 1 33 37 0 0 0.74451923686925359 2 1 0 23 3 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.61267012714258806 0 0 1 71 69 0 0 7.47993037894600477 1 0 1 58 20 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.58718170860792185 0 1 0 16 10 0 0 1.54402704101299415 1 0 1 31 44 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.21527950053955797 0 1 0 1 63 0 0 4.63941073484392508 1 1 0 15 51 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.26698645698329226 0 0 1 45 42 0 0 1.54402704101299415 1 1 0 34 45 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.58718170860792185 2 0 1 19 32 0 0 4.63941073484392508 1 0 1 41 40 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.91061417110541143 1 1 0 6 68 0 0 4.40176304868662349 1 1 0 59 15 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.29665962630208487 1 1 0 18 28 0 0 6.34094090319743842 1 1 0 52 54 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.38962326930026236 1 1 0 43 24 0 0 3.13372805101403218 0 1 0 39 21 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.83350454871349822 2 0 1 42 41 0 0 3.13372805101403218 2 0 1 16 22 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.83406237764344071 0 1 0 57 53 0 0 1.92338596599501654 0 0 1 47 42 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.78679664466426535 1 0 1 22 70 0 0 4.51629791902763955 2 1 0 10 7 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.51456527739939428 1 1 0 39 6 0 0 2.95785627154082853 1 0 1 37 13 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.46870954066416193 1 1 0 20 21 0 0 0.79609097053328437 1 0 1 32 31 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.91146242639205921 0 1 0 34 11 0 0 2.40635637689922754 2 0 1 42 25 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.51456527739939428 1 0 1 36 9 0 0 7.20748980236859893 2 1 0 57 26 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.31857499318666882 2 1 0 26 17 0 0 7.73475491450805741 0 0 1 5 -1 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.55652498950248486 2 1 0 17 25 0 0 3.26948251687743019 1 1 0 12 59 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.73136082967685567 2 0 1 52 15 0 0 3.26948251687743019 1 0 1 13 48 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.02061081856930791 0 0 1 32 67 0 0 0.35883509424085031 1 1 0 29 4 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.83350454871349822 0 1 0 12 40 0 0 2.67092706119228218 2 1 0 2 39 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.60439892794503525 1 1 0 21 38 0 0 2.52307175986289201 1 0 1 18 37 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.02126617824303700 1 1 0 68 20 0 0 7.47993037894600477 1 1 0 19 49 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.73136082967685567 0 1 0 50 34 0 0 4.40176304868662349 1 0 1 60 41 1 1 -2.00806145897617805 0.03265076672015325 32000001 
2.61267012714258806 2 1 0 11 2 0 0 5.91526550685086860 1 1 0 51 52 1 1 -2.00806145897617805 0.03265076672015325 32000001 
4.37875162555006181 2 0 1 73 48 0 0 0.00132156238081202 0 1 0 1 23 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.83406237764344071 2 0 1 56 55 0 0 0.00132156238081202 2 0 1 0 33 1 1 -2.00806145897617805 0.03265076672015325 32000001 
4.37875162555006181 0 1 0 75 49 0 0 1.01672217964893008 2 0 1 17 6 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.91061417110541143 1 0 1 9 23 0 0 0.74451923686925359 0 0 1 33 17 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.55652498950248486 0 0 1 35 4 0 0 0.35883509424085031 1 0 1 30 32 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.78679664466426535 1 1 0 27 18 0 0 1.01672217964893008 0 1 0 3 8 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.46870954066416193 1 0 1 3 33 0 0 2.40635637689922754 0 1 0 43 2 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.28191221296868729 2 0 1 41 19 0 0 1.92338596599501654 2 1 0 46 43 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.95530988451222143 0 0 1 4 -1 0 0 2.67092706119228218 0 0 1 25 16 1 1 -2.00806145897617805 0.03265076672015325 32000001 
7.95530988451222143 2 1 0 25 -1 0 0 6.00008080196040794 2 0 1 50 53 1 1 -2.00806145897617805 0.03265076672015325 32000001 
6.28191221296868729 0 1 0 40 16 0 0 2.95785627154082853 1 1 0 24 12 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.88219810809345844 1 1 0 24 39 0 0 5.86232253227906330 2 0 1 9 50 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.88219810809345844 1 0 1 13 36 0 0 4.51629791902763955 0 0 1 27 9 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.38962326930026236 1 0 1 8 13 0 0 2.15180848621939802 1 0 1 14 18 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.26698645698329226 2 1 0 47 12 0 0 2.15180848621939802 1 1 0 36 35 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.22540010690342704 2 1 0 49 47 0 0 1.56448863077096378 0 0 1 6 47 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.25558656360589804 1 0 1 46 8 0 0 1.56448863077096378 2 1 0 8 46 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.22540010690342704 0 0 1 48 45 0 0 1.57838421898551173 1 1 0 45 36 1 1 -2.00806145897617805 0.03265076672015325 32000001 
5.25558656360589804 1 1 0 44 43 0 0 1.57838421898551173 1 0 1 44 14 1 1 -2.00806145897617805 0.03265076672015325 32000001 
4.82295053531555507 1 0 1 29 46 0 0 3.55179934359323690 0 0 1 22 60 1 1 -2.00806145897617805 0.03265076672015325 32000001 
4.82295053531555507 1 1 0 31 44 0 0 7.73475491450805741 2 1 0 26 -1 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.35766095224261463 1 1 0 54 27 0 0 5.91526550685086860 1 0 1 40 38 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.11136672984692475 2 0 1 55 52 0 0 5.86232253227906330 0 1 0 7 28 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.35766095224261463 1 0 1 51 22 0 0 6.00008080196040794 0 1 0 28 11 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.90958119718343822 1 1 0 14 54 0 0 6.34094090319743842 1 0 1 38 55 1 1 -2.00806145897617805 0.03265076672015325 32000001 
1.11136672984692475 0 1 0 53 50 0 0 6.42807569405895141 0 1 0 11 57 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.90958119718343822 1 0 1 30 51 0 0 6.42807569405895141 2 0 1 53 56 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.79010312651867198 1 0 1 59 30 0 0 6.85181615951890954 1 0 1 55 58 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.79010312651867198 1 1 0 58 14 0 0 6.85181615951890954 1 1 0 54 19 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.71008306742232086 2 1 0 60 57 0 0 7.20748980236859893 0 0 1 56 5 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.71008306742232086 0 0 1 61 56 0 0 3.55179934359323690 2 1 0 21 10 1 1 -2.00806145897617805 0.03265076672015325 32000001 
0.54238386861927734 1 1 0 64 58 0 0 4.00000000000000000 0 0 0 48 27 1 0 -2.00806145897617805 0.03265076672015325 32000001 
0.54238386861927734 1 0 1 62 59 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
0.48494953053534140 2 0 1 66 61 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
0.35922976719839117 1 1 0 7 64 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
0.48494953053534140 0 1 0 63 60 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
0.21527950053955797 2 0 1 0 66 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
0.35922976719839117 1 0 1 65 62 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
7.02126617824303700 1 0 1 23 3 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
7.02061081856930791 2 1 0 10 26 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
2.69384491369580870 1 0 1 5 76 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
1.91146242639205921 2 0 1 15 71 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
2.29665962630208487 1 0 1 70 5 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.55111127686176031 0 0 1 77 80 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
4.29576744002330280 1 0 1 80 29 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.01577371775737024 2 1 0 2 78 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
4.29576744002330280 1 1 0 79 31 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.01577371775737024 0 0 1 69 77 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.38487392145609522 1 0 1 76 72 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.38487392145609522 1 1 0 74 79 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
3.55111127686176031 2 1 0 78 75 0 0 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
4.00000000000000000 0 0 0 72 73 0 1 -1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 -2.00806145897617805 0.03265076672015325 32000001 
