10 69 21 
34 58 8 
7 81 12 
19 69 12 
45 55 0 
17 69 14 
23 69 8 
8 79 13 
27 63 10 
15 61 24 
19 63 18 
19 55 26 
20 67 13 
37 44 19 
21 63 16 
23 71 6 
18 51 31 
1 84 15 
22 69 9 
24 72 4 
25 50 25 
0 78 22 
16 59 25 
15 63 22 
5 81 14 
8 53 39 
18 76 6 
6 75 19 
29 56 15 
9 72 19 
19 69 12 
40 56 4 
29 66 5 
13 75 12 
0 85 15 
15 76 9 
21 51 28 
2 78 20 
23 51 26 
41 47 12 
28 49 23 
14 86 0 
17 58 25 
13 83 4 
7 83 10 
13 56 31 
9 64 27 
5 72 23 
21 60 19 
13 46 41 
25 61 14 
7 67 26 
31 59 10 
24 66 10 
14 68 18 
17 64 19 
20 56 24 
20 58 22 
18 65 17 
18 73 9 
28 68 4 
18 59 23 
13 60 27 
13 60 27 
14 68 18 
17 74 9 
12 77 11 
14 69 17 
14 65 21 
18 69 13 
5 66 29 
15 59 26 
14 68 18 
24 67 9 
32 59 9 
21 71 8 
9 52 39 
15 39 46 
21 54 25 
28 59 13 
30 56 14 
13 77 10 
11 72 17 
5 76 19 
11 77 12 
22 75 3 
24 54 22 
1 88 11 
16 80 4 
18 42 40 
31 50 19 
14 72 14 
23 64 13 
4 87 9 
34 48 18 
2 75 23 
16 73 11 
12 76 12 
22 69 9 
13 68 19 
6 85 9 
37 53 10 
14 75 11 
4 83 13 
18 47 35 
21 73 6 
16 69 15 
13 76 11 
9 71 20 
39 58 3 
12 76 12 
3 89 8 
7 66 27 
15 53 32 
33 52 15 
12 66 22 
13 69 18 
19 39 42 
18 73 9 
11 77 12 
11 65 24 
14 59 27 
13 74 13 
18 73 9 
17 52 31 
8 63 29 
9 63 28 
27 61 12 
7 71 22 
16 77 7 
6 65 29 
8 92 0 
17 56 27 
21 72 7 
20 54 26 
19 68 13 
13 77 10 
11 76 13 
30 65 5 
6 81 13 
12 64 24 
25 74 1 
22 47 31 
18 45 37 
24 45 31 
33 59 8 
24 74 2 
8 85 7 
11 66 23 
7 75 18 
17 60 23 
12 74 14 
2 69 29 
18 65 17 
23 73 4 
12 77 11 
26 42 32 
22 58 20 
25 66 9 
11 64 25 
16 79 5 
17 76 7 
6 74 20 
23 55 22 
28 57 15 
13 72 15 
9 78 13 
9 65 26 
0 94 6 
14 59 27 
30 42 28 
9 68 23 
14 68 18 
12 65 23 
20 70 10 
16 70 14 
12 71 17 
15 62 23 
16 64 20 
17 63 20 
1 74 25 
13 70 17 
5 80 15 
19 60 21 
7 74 19 
7 75 18 
6 74 20 
28 54 18 
14 66 20 
19 70 11 
5 73 22 
15 81 4 
4 95 1 
6 70 24 
1 75 24 
6 80 14 
20 59 21 
17 77 6 
27 50 23 
21 58 21 
9 80 11 
32 58 10 
7 51 42 
22 65 13 
19 75 6 
16 53 31 
16 81 3 
19 67 14 
14 60 26 
26 58 16 
5 64 31 
15 76 9 
20 59 21 
33 61 6 
23 67 10 
23 57 20 
29 69 2 
32 62 6 
24 71 5 
19 70 11 
18 67 15 
18 67 15 
2 97 1 
17 80 3 
31 65 4 
3 90 7 
7 71 22 
18 70 12 
15 62 23 
8 82 10 
20 53 27 
3 78 19 
12 71 17 
28 49 23 
13 73 14 
23 68 9 
56 44 0 
4 78 18 
11 64 25 
32 62 6 
27 68 5 
17 62 21 
12 68 20 
7 93 0 
24 70 6 
47 47 6 
14 78 8 
9 57 34 
8 75 17 
17 78 5 
27 50 23 
11 66 23 
36 52 12 
11 69 20 
25 55 20 
23 61 16 
14 80 6 
14 66 20 
1 89 10 
10 76 14 
26 57 17 
18 55 27 
7 74 19 
28 66 6 
16 48 36 
12 75 13 
19 73 8 
27 60 13 
19 69 12 
5 83 12 
7 76 17 
27 54 19 
3 84 13 
2 71 27 
22 68 10 
5 84 11 
26 64 10 
27 66 7 
19 56 25 
9 69 22 
5 73 22 
15 63 22 
0 58 42 
5 62 33 
12 73 15 
3 95 2 
17 61 22 
22 62 16 
19 65 16 
18 79 3 
14 79 7 
26 54 20 
10 80 10 
30 53 17 
14 78 8 
21 73 6 
19 78 3 
22 56 22 
12 52 36 
25 59 16 
18 64 18 
12 58 30 
22 73 5 
14 67 19 
21 61 18 
18 67 15 
12 84 4 
6 72 22 
38 39 23 
23 58 19 
16 75 9 
11 79 10 
4 84 12 
14 68 18 
19 65 16 
7 80 13 
15 76 9 
4 71 25 
21 61 18 
7 84 9 
23 71 6 
13 66 21 
37 39 24 
19 64 17 
31 38 31 
17 67 16 
40 44 16 
16 62 22 
34 58 8 
21 50 29 
21 55 24 
21 72 7 
36 60 4 
22 55 23 
10 60 30 
17 64 19 
20 63 17 
11 77 12 
26 66 8 
10 73 17 
22 72 6 
12 61 27 
21 71 8 
9 64 27 
2 75 23 
4 77 19 
25 53 22 
15 48 37 
23 63 14 
14 77 9 
13 72 15 
16 68 16 
44 43 13 
16 67 17 
17 71 12 
18 54 28 
14 78 8 
13 54 33 
9 66 25 
25 52 23 
15 69 16 
26 74 0 
33 48 19 
8 61 31 
13 76 11 
9 78 13 
16 51 33 
5 82 13 
11 75 14 
12 67 21 
20 69 11 
22 63 15 
13 82 5 
24 71 5 
26 41 33 
21 49 30 
28 59 13 
16 54 30 
2 90 8 
19 60 21 
7 87 6 
12 82 6 
20 42 38 
20 75 5 
23 77 0 
17 74 9 
8 84 8 
3 74 23 
9 76 15 
8 75 17 
11 68 21 
26 51 23 
32 53 15 
21 70 9 
36 54 10 
21 75 4 
26 62 12 
3 89 8 
24 67 9 
21 58 21 
15 83 2 
11 61 28 
16 65 19 
19 70 11 
19 54 27 
1 77 22 
12 54 34 
14 73 13 
13 62 25 
31 59 10 
7 77 16 
11 87 2 
12 63 25 
29 52 19 
13 72 15 
17 65 18 
6 73 21 
16 61 23 
27 67 6 
15 78 7 
14 66 20 
3 44 53 
16 72 12 
5 75 20 
3 70 27 
7 61 32 
24 55 21 
16 73 11 
12 81 7 
10 73 17 
10 72 18 
21 72 7 
18 69 13 
4 60 36 
24 48 28 
13 54 33 
6 74 20 
12 66 22 
6 81 13 
26 57 17 
6 79 15 
